date,meal_type,title,brand,serving_name,amount,amount_in_grams,calories,carbs,carbs_fiber,carbs_sugar,cholesterol,fat,fat_saturated,fat_unsaturated,potassium,protein,sodium
2020-10-05,lunch,Garlic,,Clove,1.0,2.7,2.448569689590537,0.5432866707239139,0.0345100426049673,0.016433353621413002,0.0,0.008216676810706501,0.001462568472305757,0.004272671941567381,0.0065897748021866145,0.1045161290321867,0.00027936701156402105
2020-10-05,snack,Whey 100 Creamy Banana,Bodylab,g,63.0,63.0,245.7,3.465,0.63,2.52,0.0,4.41,1.512,2.8979999999999997,0.0,47.25,0.2268
2020-10-05,snack,Soppgrönsaker,Magnihill,100g,1.0,100.0,40.0,6.0,3.0,4.8,0.0,0.7,0.5,0.0,0.0,1.5,0.06
2020-10-05,snack,"Potatis, små fina",Coop,g,53.0,53.0,40.28,9.328000202178956,0.0,0.0,0.0,0.053000000789761546,0.0,0.0,0.0,1.1129999494552614,0.0
2020-10-06,breakfast,Slotts orginal senap,,g,10.0,10.0,15.8,1.5,0.5599999904632569,1.5,0.0,0.6199999809265138,0.0800000011920929,0.0,0.0,0.6000000000000001,0.0
2020-10-06,breakfast,Jättefranska Pågen,Pågen,g,37.0,37.0,96.2,17.39,1.295,1.295,0.0,1.295,0.14800000222,1.14699999778,0.0,3.145,0.000407
2020-10-06,breakfast,Whey 100 Creamy Banana,Bodylab,g,72.0,72.0,280.8,3.96,0.72,2.88,0.0,5.04,1.728,3.312,0.0,54.0,0.2592
2020-10-06,breakfast,Coffee,,cl,20.0,200.0,2.0,0.0,0.0,0.0,0.0,0.04,0.004,0.03,0.098,0.24,0.004
2020-10-06,breakfast,Rökt skinka,Den Gamla Charkfabriken,g,57.0,57.0,70.11000000000001,7.239000000000001,0.0,1.4820000000000002,0.0,1.653,0.0,0.0,0.0,6.441000000000001,0.0
2020-10-06,breakfast,Banana,,g,99.0,99.0,88.11,22.572,2.574,12.078,0.0,0.297,0.099,0.099,0.00035442,1.089,9.9e-07
2020-10-06,dinner,Ketchup Felix,Felix,g,25.0,25.0,20.0,4.5,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.27500000596,0.22
2020-10-06,dinner,Hushållsost(arla),Arla,g,83.0,83.0,279.71000000000004,1.245,0.8300000000000001,0.0,0.0,21.580000000000002,14.110000000000001,7.470000000000001,0.0,20.75,0.013280000000000002
2020-10-06,dinner,Jättefranska Pågen,Pågen,g,114.0,114.0,296.40000000000003,53.580000000000005,3.99,3.99,0.0,3.99,0.4560000068400001,3.5339999931600006,0.0,9.690000000000001,0.0012540000000000001
2020-10-06,lunch,Ketchup Felix,Felix,g,40.0,40.0,32.0,7.2,0.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.44000000953600005,0.35200000000000004
2020-10-06,lunch,Nötfärs 12%,Ica,g,126.0,126.0,226.8,0.0,0.0,0.0,0.0,13.86,4.57380014419556,0.37800001502037056,0.36791999459266717,25.2,0.08820000037550922
2020-10-06,lunch,Nötfärs 12%,Ica,g,53.0,53.0,95.4,0.0,0.0,0.0,0.0,5.83,1.9239000606536878,0.15900000631809239,0.154759997725487,10.600000000000001,0.0371000001579523
2020-10-06,lunch,Fidelini,Druvan,g,45.0,45.0,157.50000000000003,31.500000000000004,0.0,1.1250000000000002,0.0,1.4400000000000002,0.54,0.0,0.0,5.8500000000000005,0.0
2020-10-06,lunch,Hushållsost(arla),Arla,g,15.0,15.0,50.55,0.22499999999999998,0.15,0.0,0.0,3.9,2.55,1.3499999999999999,0.0,3.75,0.0024
2020-10-06,lunch,Paprika,,g,5.0,5.0,1.1,0.2,0.065,0.22999999999999998,0.0,0.010000000000000002,0.0,0.0,0.005850000000000001,0.025,0.0
2020-10-06,lunch,Paprika,,g,12.0,12.0,2.6399999999999997,0.48,0.156,0.5519999999999999,0.0,0.024,0.0,0.0,0.01404,0.06,0.0
2020-10-06,lunch,"Krossad tomat, Polpa",Mutti,g,43.0,43.0,11.18,2.064,0.86,1.204,0.0,0.08600000000000001,0.043000000000000003,0.043000000000000003,0.12685,0.516,0.0258
2020-10-06,lunch,"Krossad tomat, Polpa",Mutti,g,101.0,101.0,26.26,4.848,2.02,2.828,0.0,0.202,0.101,0.101,0.29795,1.212,0.0606
2020-10-06,lunch,Highland Beef Talg,Johan Jureskog Selection,g,2.14,2.14,19.26,0.0,0.0,0.0,0.0,2.14,1.2198000000000002,0.8346000000000001,0.0,0.0,0.0
2020-10-06,lunch,Highland Beef Talg,Johan Jureskog Selection,g,0.9,0.9,8.100000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.513,0.35100000000000003,0.0,0.0,0.0
2020-10-06,lunch,Bönmix,Favorit,g,117.0,117.0,91.25999999999999,8.306999888420105,8.306999888420105,0.2340000034868717,0.0,0.9359999999999999,0.2340000034868717,0.7020000278949737,0.0,8.306999999999999,0.0005031000083684919
2020-10-06,lunch,Bönmix,Favorit,g,49.0,49.0,38.22,3.4789999532699585,3.4789999532699585,0.09800000146031379,0.0,0.392,0.09800000146031379,0.2940000116825104,0.0,3.4789999999999996,0.00021070000350475302
2020-10-06,lunch,Majskorn frysta,,g,38.0,38.0,38.0,7.1819999999999995,0.684,0.30400000000000005,0.0,0.30400000000000005,0.038000000000000006,0.22799999999999998,0.0798,1.1400000000000001,0.00114
2020-10-06,lunch,Majskorn frysta,,g,16.0,16.0,16.0,3.024,0.28800000000000003,0.128,0.0,0.128,0.016,0.096,0.0336,0.48,0.00048
2020-10-06,lunch,Onion,,g,35.0,35.0,14.000000000000002,3.269,0.5950000000000001,1.4945,0.0,0.035,0.014700000000000003,0.0105,0.0511,0.38500000000000006,0.0014000000000000002
2020-10-06,lunch,Onion,,g,15.0,15.0,6.0,1.401,0.255,0.6405,0.0,0.015,0.0063,0.0045,0.0219,0.165,0.0006
2020-10-06,lunch,Garlic,,Clove,1.0,2.7,2.448569689590537,0.5432866707239139,0.0345100426049673,0.016433353621413002,0.0,0.008216676810706501,0.001462568472305757,0.004272671941567381,0.0065897748021866145,0.1045161290321867,0.00027936701156402105
2020-10-06,lunch,Garlic,,g,0.95,0.95,1.4155,0.31407,0.01995,0.0095,0.0,0.00475,0.0008454999999999999,0.00247,0.0038095,0.06042,0.0001615
2020-10-06,snack,Pink lady apple,,g,116.0,116.0,54.519999999999996,13.919999999999998,2.0879999446868895,13.919999999999998,0.0,0.58,0.1160000017285347,0.4640000069141388,0.0,0.58,0.0116
2020-10-07,breakfast,Proteinella Smooth & Creamy,Bodylab,g,32.0,32.0,181.44,7.68,1.631999969472,0.06400000096,0.0,13.44,1.92,0.0,0.0,7.04,0.0512
2020-10-07,breakfast,Whey 100 Creamy Banana,Bodylab,g,28.0,28.0,109.20000000000002,1.54,0.28,1.12,0.0,1.9600000000000002,0.672,1.288,0.0,21.000000000000004,0.1008
2020-10-07,breakfast,Pancake & waffle mix,Bodylab,g,46.0,46.0,159.62,22.080000000000002,1.747999978065491,0.7360000109672546,0.0,1.2420000000000002,0.6900000000000001,0.5520000219345093,0.0,13.8,0.000552
2020-10-07,dinner,Ketchup Felix,Felix,Tablespoon,1.0,15.0,12.0,2.6999999999999997,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.165000003576,0.132
2020-10-07,dinner,Slotts orginal senap,,tablespoon,1.0,15.0,23.7,2.25,0.8399999856948852,2.25,0.0,0.9299999713897704,0.12000000178813934,0.0,0.0,0.8999999999999999,0.0
2020-10-07,dinner,Mjölk 3%,Arla,g,125.0,125.0,75.0,6.0,0.0,6.0,0.0,3.75,2.375,1.375,0.2,4.25,0.125
2020-10-07,dinner,Hushållsost(arla),Arla,g,32.0,32.0,107.84,0.48,0.32,0.0,0.0,8.32,5.44,2.88,0.0,8.0,0.00512
2020-10-07,dinner,Jättefranska Pågen,Pågen,g,73.0,73.0,189.79999999999998,34.31,2.5549999999999997,2.5549999999999997,0.0,2.5549999999999997,0.29200000438,2.26299999562,0.0,6.205,0.000803
2020-10-07,dinner,Whey 100+ Iso Pure - Strawberry,Bodylap,g,40.0,40.0,144.0,0.6000000000000001,0.2,0.0,0.0,0.2,0.0,0.0,0.0,34.800000000000004,0.0
2020-10-07,dinner,Daïkon,,g,16.0,16.0,3.68,0.6559999847412109,0.2560000038146973,0.4,0.0,0.016000000238418577,0.00479999989271164,0.0,0.0,0.09600000381469727,0.0033599999547004704
2020-10-07,dinner,Felix Smörgåsgurka,Felix,g,32.0,32.0,19.2,3.84,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.22399999618530275,0.00544
2020-10-07,dinner,Rökt skinka,Den Gamla Charkfabriken,g,178.0,178.0,218.94,22.605999999999998,0.0,4.628,0.0,5.162,0.0,0.0,0.0,20.114,0.0
2020-10-07,lunch,Fläskytterfilé,Smak av Gotland,g,249.0,249.0,323.70000000000005,0.0,0.0,0.0,0.0,4.2330000000000005,0.0,0.0,0.0,53.784000000000006,0.0
2020-10-07,lunch,Cooked rice,,g,131.0,131.0,196.5,44.40900199890137,0.24873418709899808,0.5240000078082084,0.0,0.2620000039041042,0.0,0.2620000039041042,0.0,3.93,0.0
2020-10-07,lunch,Äkta majonnäs,Kavli,g,15.0,15.0,105.0,0.46499999999999997,0.0,0.36,0.0,11.549999999999999,0.87,10.68,0.0,0.18,0.0414
2020-10-07,lunch,"Hackad spenat (findus, fryst)",Findus,g,240.0,240.0,50.4,1.2,4.8,0.7200000286102296,0.0,1.4400000572204592,0.1439999967813492,1.2,0.0,5.519999885559073,0.0
2020-10-08,breakfast,Pancake & wafflemix,Bodylab,g,75.5,75.5,278.595,33.975,2.8689999999999998,5.6625,0.0,4.4545,2.4915,0.0,0.0,24.16,0.0
2020-10-08,breakfast,Coffee,,cl,20.0,200.0,2.0,0.0,0.0,0.0,0.0,0.04,0.004,0.03,0.098,0.24,0.004
2020-10-08,breakfast,Coffee,,cl,20.0,200.0,2.0,0.0,0.0,0.0,0.0,0.04,0.004,0.03,0.098,0.24,0.004
2020-10-08,breakfast,Whey ISO Pure Chocolate,Bodylab,g,63.0,63.0,233.1,1.26,0.0,0.315,0.0,0.63,0.315,0.0,0.0,54.81,0.000315
2020-10-08,breakfast,Vispgrädde - spray,Coop,g,25.0,25.0,84.25,0.75,0.0,0.75,0.0,8.75,6.25,2.5,0.0,0.625,1.9999999552965174e-05
2020-10-08,dinner,Ketchup Felix,Felix,g,7.0,7.0,5.6000000000000005,1.2600000000000002,0.0,1.1900000000000002,0.0,0.0,0.0,0.0,0.0,0.07700000166880001,0.06160000000000001
2020-10-08,dinner,Slotts orginal senap,,g,6.0,6.0,9.48,0.8999999999999999,0.3359999942779541,0.8999999999999999,0.0,0.3719999885559082,0.04800000071525574,0.0,0.0,0.36,0.0
2020-10-08,dinner,Hushållsost(arla),Arla,g,14.0,14.0,47.18000000000001,0.21000000000000002,0.14,0.0,0.0,3.6400000000000006,2.3800000000000003,1.2600000000000002,0.0,3.5000000000000004,0.0022400000000000002
2020-10-08,dinner,Orange,,g,140.0,140.0,64.4,16.156,3.3600000000000003,12.796000000000001,0.0,0.29400000000000004,0.035,0.11340000000000001,0.23660000000000003,0.98,0.0
2020-10-08,dinner,Baby plommontomater,,g,37.0,37.0,7.03,1.3764,0.518,1.0915000000000001,0.0,0.048100000000000004,0.0074,0.0296,0.0022570000000000003,0.3256,0.00111
2020-10-08,dinner,Äkta majonnäs,Kavli,g,6.0,6.0,42.0,0.186,0.0,0.144,0.0,4.62,0.348,4.272,0.0,0.072,0.016560000000000002
2020-10-08,dinner,Jättefranska Pågen,Pågen,g,78.0,78.0,202.8,36.660000000000004,2.73,2.73,0.0,2.73,0.31200000468,2.41799999532,0.0,6.63,0.000858
2020-10-08,dinner,Daïkon,,g,49.0,49.0,11.27,2.0089999532699583,0.7840000116825103,1.225,0.0,0.04900000073015689,0.014699999671429397,0.0,0.0,0.2940000116825104,0.010289999861270192
2020-10-08,dinner,Whey ISO Pure Chocolate,Bodylab,g,53.0,53.0,196.10000000000002,1.06,0.0,0.265,0.0,0.53,0.265,0.0,0.0,46.11,0.00026500000000000004
2020-10-08,dinner,Prosciutto,,g,21.0,21.0,53.129999999999995,0.105,0.0,0.0,0.0,3.36,0.7241379310344838,1.1130000400543212,0.0,5.67,0.9660000000000001
2020-10-08,dinner,Rökt skinka,Den Gamla Charkfabriken,g,35.0,35.0,43.050000000000004,4.445,0.0,0.9100000000000001,0.0,1.0150000000000001,0.0,0.0,0.0,3.9550000000000005,0.0
2020-10-08,lunch,Fläskytterfilé,Smak av Gotland,g,240.0,240.0,312.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,51.84,0.0
2020-10-08,lunch,Cooked rice,,g,100.0,100.0,150.0,33.900001525878906,0.18987342526641074,0.4000000059604645,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,3.0,0.0
2020-10-08,lunch,"Hackad spenat (findus, fryst)",Findus,g,295.0,295.0,61.95,1.475,5.9,0.8850000351667406,0.0,1.7700000703334813,0.17699999604374173,1.475,0.0,6.784999859333027,0.0
2020-10-09,breakfast,Pancake & wafflemix,Bodylab,g,38.0,38.0,140.22,17.1,1.444,2.85,0.0,2.242,1.254,0.0,0.0,12.16,0.0
2020-10-09,breakfast,Whey ISO Pure Chocolate,Bodylab,g,53.0,53.0,196.10000000000002,1.06,0.0,0.265,0.0,0.53,0.265,0.0,0.0,46.11,0.00026500000000000004
2020-10-09,breakfast,Vispgrädde - spray,Coop,g,20.0,20.0,67.4,0.6000000000000001,0.0,0.6000000000000001,0.0,7.0,5.0,2.0,0.0,0.5,1.5999999642372138e-05
2020-10-09,dinner,Hushållsost(arla),Arla,g,33.0,33.0,111.21000000000001,0.495,0.33,0.0,0.0,8.58,5.61,2.97,0.0,8.25,0.00528
2020-10-09,dinner,Super soft medium tortilla original,Santa Maria,g,40.0,40.0,118.4,21.6,0.96,0.68,0.0,2.08,0.44000000000000006,1.64,0.0,3.04,0.00064
2020-10-09,dinner,Tomato,,g,187.0,187.0,33.660000000000004,7.2743,2.244,4.9181,0.0,0.37400000000000005,0.052360000000000004,0.21318,0.44319000000000003,1.6456000000000002,0.00935
2020-10-09,dinner,Äkta majonnäs,Kavli,g,8.0,8.0,56.0,0.24800000000000003,0.0,0.192,0.0,6.16,0.46399999999999997,5.696000000000001,0.0,0.096,0.022080000000000002
2020-10-09,dinner,Carrots,,g,101.0,101.0,41.410000000000004,9.6758,2.828,4.7874,0.0,0.2424,0.03232,0.0,0.3232,0.9393,0.06969
2020-10-09,dinner,Carrots,,g,112.0,112.0,45.92,10.729600000000001,3.136,5.308800000000001,0.0,0.26880000000000004,0.035840000000000004,0.0,0.35840000000000005,1.0416,0.07728000000000002
2020-10-09,dinner,Prosciutto,,g,53.0,53.0,134.09,0.265,0.0,0.0,0.0,8.48,1.8275862068965543,2.809000101089478,0.0,14.31,2.4380000000000006
2020-10-09,lunch,Fläskytterfilé,Smak av Gotland,g,260.0,260.0,338.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,56.160000000000004,0.0
2020-10-09,lunch,Cooked rice,,g,129.0,129.0,193.5,43.731001968383794,0.24493671859366986,0.5160000076889992,0.0,0.2580000038444996,0.0,0.2580000038444996,0.0,3.87,0.0
2020-10-09,lunch,Highland Beef Talg,Johan Jureskog Selection,Tablespoon,1.0,5.0,45.0,0.0,0.0,0.0,0.0,5.0,2.85,1.9500000000000002,0.0,0.0,0.0
2020-10-09,lunch,haricot verts djupfryst,Simply Superior,g,217.0,217.0,52.08,6.727,5.642,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0
2020-10-09,lunch,Onion,,g,76.0,76.0,30.4,7.0984,1.292,3.2451999999999996,0.0,0.07600000000000001,0.031920000000000004,0.0228,0.11095999999999999,0.8360000000000001,0.00304
2020-10-09,snack,Mellanmjölk,,dl,1.0,100.0,45.0,4.900000095367432,0.0,4.900000095367432,0.0,1.5,1.0,0.5,0.16,3.5,0.0
2020-10-09,snack,Grekisk yoghurt,Larsa,g,120.0,120.0,69.6,5.3999999999999995,0.0,4.2,0.0,0.0,0.0,0.0,0.0,12.0,1.2000000000000002e-07
2020-10-09,snack,Kellogs,,g,41.0,41.0,146.36999999999998,34.44,1.352999980449676,4.1,0.0,1.64,0.04100000061094756,0.12300000488758088,0.0,3.28,0.1435
2020-10-10,breakfast,Hard Cooked Egg,,g,115.0,115.0,276.00000000000006,1.5333333333333297,0.0,0.0,0.007130000000000001,18.400000000000002,6.13333333333333,0.0,0.0,24.150000000000002,0.10615384615384617
2020-10-10,breakfast,Hushållsost(arla),Arla,g,15.0,15.0,50.55,0.22499999999999998,0.15,0.0,0.0,3.9,2.55,1.3499999999999999,0.0,3.75,0.0024
2020-10-10,breakfast,Super soft medium tortilla original,Santa Maria,g,42.0,42.0,124.32,22.68,1.008,0.714,0.0,2.184,0.462,1.7219999999999998,0.0,3.1919999999999997,0.000672
2020-10-10,breakfast,Green Bell Pepper (large),,g,62.0,62.0,12.4,2.8731705200000004,1.05853654,0.0,0.0,0.11341474,0.0,0.0,0.0,0.52926858,0.00185256
2020-10-10,breakfast,Baby plommontomater,,g,83.0,83.0,15.770000000000001,3.0876000000000006,1.162,2.4485000000000006,0.0,0.10790000000000001,0.0166,0.0664,0.005063000000000001,0.7304,0.0024900000000000005
2020-10-10,breakfast,Bodylab whey 100 vanilla milkshake,Bodylab,g,73.0,73.0,292.0,4.745,0.0,2.92,0.0,5.109999999999999,1.752,0.0,0.0,55.48,0.0002774
2020-10-10,breakfast,Coffee,,cl,60.0,600.0,6.0,0.0,0.0,0.0,0.0,0.12,0.012,0.09,0.29400000000000004,0.72,0.012
2020-10-10,breakfast,Rökt skinka,Den Gamla Charkfabriken,g,93.0,93.0,114.39,11.811,0.0,2.418,0.0,2.697,0.0,0.0,0.0,10.509,0.0
2020-10-10,dinner,Ketchup Felix,Felix,g,10.0,10.0,8.0,1.8,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.11000000238400001,0.08800000000000001
2020-10-10,dinner,Ketchup Felix,Felix,g,22.0,22.0,17.6,3.96,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.2420000052448,0.1936
2020-10-10,dinner,Sara Lee,Pizzadeg XXL,g,144.0,144.0,385.91999999999996,67.24800109863281,2.448000068664551,2.5919999313354487,0.0,7.487999725341797,1.0079999828338622,0.0,0.0,11.232000274658203,0.001295999977737665
2020-10-10,dinner,Hushållsost(arla),Arla,g,44.0,44.0,148.28,0.66,0.44,0.0,0.0,11.44,7.48,3.96,0.0,11.0,0.00704
2020-10-10,dinner,Yellow pepper (sweet),,g,37.0,37.0,9.99,2.3384,0.333,0.0,0.0,0.07769999999999999,0.01147,0.0,0.07844,0.37,0.00074
2020-10-10,dinner,Tomato,,g,72.0,72.0,12.959999999999999,2.8008,0.864,1.8936,0.0,0.144,0.02016,0.08208,0.17064,0.6335999999999999,0.0036
2020-10-10,dinner,Prosciutto,,g,32.0,32.0,80.96000000000001,0.16,0.0,0.0,0.0,5.12,1.1034482758620705,1.6960000610351562,0.0,8.64,1.4720000000000002
2020-10-10,dinner,Onion,,g,11.0,11.0,4.4,1.0274,0.187,0.46969999999999995,0.0,0.011000000000000001,0.00462,0.0033,0.016059999999999998,0.12100000000000001,0.00044
2020-10-10,lunch,Fläskytterfilé,Smak av Gotland,g,181.0,181.0,235.3,0.0,0.0,0.0,0.0,3.077,0.0,0.0,0.0,39.096000000000004,0.0
2020-10-10,lunch,Tomato,,g,251.0,251.0,45.18000000000001,9.763900000000001,3.012,6.6013,0.0,0.5020000000000001,0.07028000000000001,0.28614000000000006,0.59487,2.2088,0.012550000000000002
2020-10-10,lunch,haricot verts djupfryst,Simply Superior,g,200.0,200.0,48.0,6.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-10-10,lunch,Onion,,g,52.0,52.0,20.8,4.8568,0.884,2.2203999999999997,0.0,0.052000000000000005,0.021840000000000002,0.0156,0.07592,0.5720000000000001,0.0020800000000000003
2020-10-11,breakfast,Olivolja,,g,3.0,3.0,27.0,0.0,0.0,0.0,0.0,3.0,0.4199999809265137,2.58,0.0,0.0,0.0
2020-10-11,breakfast,Orange,,g,88.0,88.0,40.48,10.155199999999999,2.112,8.0432,0.0,0.1848,0.022000000000000002,0.07128,0.14872000000000002,0.616,0.0
2020-10-11,breakfast,Pancake & wafflemix,Bodylab,g,50.0,50.0,184.5,22.5,1.9,3.75,0.0,2.95,1.65,0.0,0.0,16.0,0.0
2020-10-11,breakfast,Coffee,,cl,60.0,600.0,6.0,0.0,0.0,0.0,0.0,0.12,0.012,0.09,0.29400000000000004,0.72,0.012
2020-10-11,breakfast,Whey ISO Pure Chocolate,Bodylab,g,60.0,60.0,222.0,1.2,0.0,0.3,0.0,0.6,0.3,0.0,0.0,52.199999999999996,0.0003
2020-10-11,dinner,Ketchup Felix,Felix,g,11.0,11.0,8.8,1.98,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.1210000026224,0.0968
2020-10-11,dinner,Fläskytterfilé,Smak av Gotland,g,126.0,126.0,163.8,0.0,0.0,0.0,0.0,2.142,0.0,0.0,0.0,27.216,0.0
2020-10-11,dinner,Hushållsost(arla),Arla,g,30.0,30.0,101.1,0.44999999999999996,0.3,0.0,0.0,7.8,5.1,2.6999999999999997,0.0,7.5,0.0048
2020-10-11,dinner,Super soft medium tortilla original,Santa Maria,g,82.0,82.0,242.72000000000003,44.28,1.968,1.3940000000000001,0.0,4.264,0.9020000000000001,3.362,0.0,6.232,0.0013120000000000002
2020-10-11,dinner,Baby plommontomater,,g,49.0,49.0,9.31,1.8228,0.6859999999999999,1.4455,0.0,0.0637,0.0098,0.0392,0.0029890000000000003,0.43119999999999997,0.00147
2020-10-11,dinner,Felix Smörgåsgurka,Felix,g,20.0,20.0,12.0,2.4000000000000004,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.13999999761581422,0.0034000000000000002
2020-10-11,lunch,mcdinalds,,Calories,1600.0,,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-10-12,breakfast,Orginal piladelphia naturell,,g,16.0,16.0,36.0,0.688,0.0,0.6933333079039999,0.0,3.306666564944,2.239999898272,0.0,0.0,0.8640000000000001,0.0
2020-10-12,breakfast,Super soft medium tortilla original,Santa Maria,g,40.0,40.0,118.4,21.6,0.96,0.68,0.0,2.08,0.44000000000000006,1.64,0.0,3.04,0.00064
2020-10-12,breakfast,Baby plommontomater,,g,35.0,35.0,6.65,1.3020000000000003,0.49,1.0325000000000002,0.0,0.045500000000000006,0.007000000000000001,0.028000000000000004,0.002135,0.30800000000000005,0.0010500000000000002
2020-10-12,breakfast,Coffee,,cl,60.0,600.0,6.0,0.0,0.0,0.0,0.0,0.12,0.012,0.09,0.29400000000000004,0.72,0.012
2020-10-12,breakfast,Whey ISO Pure Chocolate,Bodylab,g,50.0,50.0,185.0,1.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,43.5,0.00025
2020-10-12,breakfast,Prosciutto,,g,14.0,14.0,35.42,0.07,0.0,0.0,0.0,2.24,0.48275862068965586,0.7420000267028809,0.0,3.7800000000000002,0.6440000000000001
2020-10-12,dinner,Ketchup Felix,Felix,g,19.0,19.0,15.2,3.42,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.20900000452960002,0.16720000000000002
2020-10-12,dinner,Slotts orginal senap,,g,13.0,13.0,20.54,1.9500000000000002,0.7279999876022339,1.9500000000000002,0.0,0.8059999752044678,0.10400000154972076,0.0,0.0,0.78,0.0
2020-10-12,dinner,Orginal piladelphia naturell,,g,43.0,43.0,96.75,1.849,0.0,1.863333264992,0.0,8.886666393287,6.019999726606001,0.0,0.0,2.322,0.0
2020-10-12,dinner,Red bell pepper,,g,85.0,85.0,26.349999999999998,5.1255,1.785,3.57,0.0,0.255,0.022949999999999998,0.062049999999999994,0.17934999999999998,0.8415,0.0034
2020-10-12,dinner,Baby plommontomater,,g,33.0,33.0,6.2700000000000005,1.2276,0.46199999999999997,0.9735000000000001,0.0,0.0429,0.006600000000000001,0.026400000000000003,0.002013,0.2904,0.00099
2020-10-12,dinner,Italienskt bröd,,g,107.0,107.0,273.92,53.714000000000006,2.6750000000000003,2.461,0.0,1.498,0.321,0.749,0.12198,9.202,0.5136000000000001
2020-10-12,dinner,Whey ISO Pure Chocolate,Bodylab,g,34.0,34.0,125.80000000000001,0.68,0.0,0.17,0.0,0.34,0.17,0.0,0.0,29.580000000000002,0.00017
2020-10-12,dinner,Rökt skinka,Den Gamla Charkfabriken,g,167.0,167.0,205.41,21.209,0.0,4.342,0.0,4.843,0.0,0.0,0.0,18.871,0.0
2020-10-12,lunch,Slotts orginal senap,,tablespoon,1.0,15.0,23.7,2.25,0.8399999856948852,2.25,0.0,0.9299999713897704,0.12000000178813934,0.0,0.0,0.8999999999999999,0.0
2020-10-12,lunch,Olivolja,,g,10.0,10.0,90.0,0.0,0.0,0.0,0.0,10.0,1.3999999364217124,8.6,0.0,0.0,0.0
2020-10-12,lunch,"Kronfågel Kycklingfilé, fryst",,g,288.0,288.0,259.2,1.15200001728,2.88,1.15200001728,0.0,4.32,1.44,2.88,0.0,54.72,0.0006912000000000001
2020-10-12,lunch,Vasa frukost,Wasa,g,42.0,42.0,172.2,27.72,0.0,1.47,0.0,3.78,1.47,0.0,0.0,5.04,0.00252
2020-10-12,lunch,Carrots,,g,43.0,43.0,17.63,4.1194,1.204,2.0382000000000002,0.0,0.1032,0.01376,0.0,0.1376,0.39990000000000003,0.029670000000000002
2020-10-12,lunch,Zucchini,,g,153.0,153.0,26.01,4.7583,1.53,3.825,0.0,0.48960000000000004,0.12852000000000002,0.15606,0.39933,1.8513,0.012240000000000001
2020-10-12,snack,Carrots,,g,32.0,32.0,13.120000000000001,3.0656,0.8959999999999999,1.5168000000000001,0.0,0.0768,0.01024,0.0,0.1024,0.29760000000000003,0.022080000000000002
2020-10-13,breakfast,Orginal piladelphia naturell,,g,8.0,8.0,18.0,0.344,0.0,0.34666665395199997,0.0,1.653333282472,1.119999949136,0.0,0.0,0.43200000000000005,0.0
2020-10-13,breakfast,Yellow pepper (sweet),,g,20.0,20.0,5.4,1.2640000000000002,0.18000000000000002,0.0,0.0,0.042,0.006200000000000001,0.0,0.0424,0.2,0.0004
2020-10-13,breakfast,Wasa frukost,Knäckebröd,g,15.0,15.0,63.449999999999996,9.807692307692308,1.1538461538461537,0.11538461710398014,0.0,1.1538461538461537,0.3461538599087642,0.8076922939373897,0.0,1.7307692307692306,0.00011538461710398013
2020-10-13,breakfast,Bodylab whey 100 vanilla milkshake,Bodylab,g,80.0,80.0,320.0,5.2,0.0,3.2,0.0,5.6000000000000005,1.92,0.0,0.0,60.800000000000004,0.000304
2020-10-13,breakfast,Coffee,,cl,60.0,600.0,6.0,0.0,0.0,0.0,0.0,0.12,0.012,0.09,0.29400000000000004,0.72,0.012
2020-10-13,breakfast,Rökt skinka,Den Gamla Charkfabriken,g,35.0,35.0,43.050000000000004,4.445,0.0,0.9100000000000001,0.0,1.0150000000000001,0.0,0.0,0.0,3.9550000000000005,0.0
2020-10-13,dinner,Slotts orginal senap,,g,5.0,5.0,7.9,0.75,0.27999999523162844,0.75,0.0,0.3099999904632569,0.04000000059604645,0.0,0.0,0.30000000000000004,0.0
2020-10-13,dinner,Hushållsost(arla),Arla,g,32.0,32.0,107.84,0.48,0.32,0.0,0.0,8.32,5.44,2.88,0.0,8.0,0.00512
2020-10-13,dinner,Super soft medium tortilla original,Santa Maria,g,40.0,40.0,118.4,21.6,0.96,0.68,0.0,2.08,0.44000000000000006,1.64,0.0,3.04,0.00064
